EntrezID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
11920	2298.65474729415	-0.265712691881997	0.0977510229140302	-2.71825996251401	0.00656262539121935	0.0147307780886966	Atm
11927	455.195668527572	-0.0150313643484813	0.119004816218551	-0.126308874095283	0.899487432008455	0.930978352753747	Atox1
11928	2369.88733811262	-0.111387240955331	0.0792741561239697	-1.40508895208095	0.159994828925162	0.236978212073611	Atp1a1
11931	10087.5455501804	0.778579291914992	0.131405239876763	5.92502469951104	3.12250453883591e-09	2.11821428332535e-08	Atp1b1
11933	8052.05890238041	-0.0726622249799881	0.118035092245833	-0.615598493612845	0.538159545739967	0.635088844785064	Atp1b3
11938	3883.1337368237	-0.00775216378704777	0.0729917173971193	-0.106206074654625	0.915418851331724	0.943134932034363	Atp2a2
11944	57.5970063564351	0.75251451737279	0.273570205156463	2.75071810887595	0.00594647902262436	0.0135111449918027	Atp4a
11946	13641.6214328397	-0.334197332048504	0.0783567141912166	-4.26507588402636	1.99834271591409e-05	7.53484690983885e-05	Atp5a1
11947	18364.2659288082	-0.449341240052482	0.089743273639235	-5.00696288235282	5.52955848122303e-07	2.68924661187316e-06	Atp5b
11949	2848.4177111576	-0.153360896106821	0.0938099217858756	-1.63480464738978	0.102090006231845	0.162158115959168	Atp5c1
11950	2743.70062783851	-0.219643854564605	0.0948791909721158	-2.31498447988618	0.0206137814490839	0.0406884995757545	Atp5f1
11951	448.538820018556	-0.677530085612083	0.115272735535423	-5.87762650435132	4.16190639564473e-09	2.76046304695311e-08	Atp5g1
11957	1776.49159201596	-0.275674219929945	0.101906892796038	-2.70515774121084	0.00682719614150785	0.01526041647754	Atp5j
11958	308.912186439224	-0.136897287477241	0.13287520819779	-1.03026959907723	0.302883465919926	0.402399272605657	Atp5k
11964	1446.28092496586	-0.00806352395173921	0.0873630793220118	-0.0922989896225823	0.926460491109169	0.95115938341839	Atp6v1a
11966	1586.87088458709	0.212239187823591	0.0811146176350657	2.6165344054071	0.00888274118973801	0.0192425150757933	Atp6v1b2
11972	1065.26938830547	0.38778883850934	0.102066604750197	3.7993704156069	0.000145064138372416	0.000467126329537115	Atp6v0d1
